,x1,x2
0,3.0,3.6739403974420594e-16
1,2.897777478867205,0.776457135307562
2,2.5980762113533156,1.5000000000000004
3,2.121320343559643,2.1213203435596424
4,1.4999999999999996,2.598076211353317
5,0.7764571353075639,2.897777478867204
6,-1.8369701987210302e-16,3.0
7,-0.7764571353075629,2.897777478867205
8,-1.5000000000000007,2.598076211353315
9,-2.121320343559643,2.121320343559643
10,-2.598076211353316,1.5000000000000004
11,-2.897777478867204,0.7764571353075642
12,-3.0,0.0
13,-2.897777478867205,-0.7764571353075616
14,-2.598076211353316,-1.5000000000000004
15,-2.1213203435596424,-2.121320343559643
16,-1.5000000000000009,-2.598076211353315
17,-0.7764571353075642,-2.897777478867204
18,-1.8369701987210292e-16,-3.0
19,0.7764571353075612,-2.897777478867205
20,1.4999999999999982,-2.5980762113533165
21,2.1213203435596437,-2.1213203435596406
22,2.598076211353314,-1.5000000000000033
23,2.897777478867205,-0.7764571353075618
24,3.0,-3.6739403974420584e-16
25,5.071428571428571,3.6739403974420594e-16
26,4.898623833323132,1.3125823001627837
27,4.391985976335366,2.5357142857142856
28,3.5860415331603477,3.5860415331603472
29,2.535714285714285,4.391985976335367
30,1.312582300162786,4.898623833323131
31,-5.685860138898433e-17,5.071428571428571
32,-1.3125823001627843,4.898623833323132
33,-2.5357142857142856,4.391985976335366
34,-3.5860415331603477,3.5860415331603477
35,-4.391985976335366,2.535714285714287
36,-4.898623833323131,1.3125823001627863
37,-5.071428571428571,2.5367683696623737e-16
38,-4.898623833323133,-1.3125823001627823
39,-4.391985976335367,-2.535714285714285
40,-3.586041533160349,-3.586041533160347
41,-2.5357142857142874,-4.3919859763353655
42,-1.3125823001627874,-4.898623833323131
43,-5.64212275321459e-16,-5.071428571428571
44,1.3125823001627817,-4.898623833323133
45,2.5357142857142825,-4.391985976335368
46,3.5860415331603486,-3.5860415331603464
47,4.391985976335365,-2.53571428571429
48,4.898623833323132,-1.3125823001627852
49,5.071428571428571,-8.747477136766806e-16
50,7.142857142857142,3.6739403974420594e-16
51,6.899470187779059,1.8487074650180049
52,6.1858957413174185,3.571428571428571
53,5.050762722761053,5.050762722761053
54,3.5714285714285707,6.185895741317419
55,1.8487074650180078,6.899470187779057
56,6.997981709413445e-17,7.142857142857142
57,-1.8487074650180055,6.899470187779059
58,-3.5714285714285703,6.185895741317418
59,-5.050762722761053,5.050762722761053
60,-6.185895741317418,3.5714285714285734
61,-6.899470187779057,1.848707465018008
62,-7.142857142857142,5.073536739324749e-16
63,-6.899470187779061,-1.8487074650180026
64,-6.185895741317419,-3.5714285714285707
65,-5.050762722761055,-5.050762722761052
66,-3.571428571428574,-6.185895741317416
67,-1.8487074650180104,-6.899470187779058
68,-9.44727530770815e-16,-7.142857142857142
69,1.8487074650180024,-6.899470187779061
70,3.5714285714285663,-6.18589574131742
71,5.050762722761054,-5.050762722761052
72,6.185895741317415,-3.5714285714285765
73,6.899470187779059,-1.8487074650180082
74,7.142857142857142,-1.3821013876091557e-15
75,9.214285714285715,3.6739403974420594e-16
76,8.900316542234988,2.3848326298732268
77,7.979805506299472,4.607142857142858
78,6.51548391236176,6.515483912361759
79,4.607142857142858,7.9798055062994715
80,2.3848326298732303,8.900316542234986
81,1.9681823557725324e-16,9.214285714285715
82,-2.384832629873227,8.900316542234988
83,-4.607142857142857,7.9798055062994715
84,-6.515483912361759,6.51548391236176
85,-7.97980550629947,4.607142857142861
86,-8.900316542234986,2.3848326298732303
87,-9.214285714285715,7.610305108987125e-16
88,-8.90031654223499,-2.384832629873224
89,-7.979805506299473,-4.607142857142856
90,-6.515483912361761,-6.515483912361757
91,-4.607142857142861,-7.979805506299468
92,-2.384832629873234,-8.900316542234986
93,-1.3252427862201713e-15,-9.214285714285715
94,2.3848326298732236,-8.90031654223499
95,4.607142857142852,-7.979805506299474
96,6.515483912361761,-6.515483912361759
97,7.979805506299467,-4.607142857142864
98,8.900316542234986,-2.384832629873232
99,9.214285714285715,-1.889455061541631e-15
100,11.285714285714286,3.6739403974420594e-16
101,10.901162896690915,2.920957794728448
102,9.773715271281523,5.642857142857143
103,7.980205101962466,7.980205101962465
104,5.642857142857144,9.773715271281521
105,2.920957794728452,10.901162896690913
106,3.2365665406037193e-16,11.285714285714286
107,-2.9209577947284484,10.901162896690915
108,-5.6428571428571415,9.773715271281521
109,-7.980205101962465,7.980205101962466
110,-9.773715271281521,5.642857142857146
111,-10.901162896690913,2.9209577947284524
112,-11.285714285714286,1.0147073478649499e-15
113,-10.901162896690916,-2.9209577947284444
114,-9.773715271281525,-5.642857142857142
115,-7.9802051019624685,-7.980205101962461
116,-5.642857142857148,-9.773715271281521
117,-2.920957794728457,-10.901162896690913
118,-1.7057580416695276e-15,-11.285714285714286
119,2.920957794728444,-10.901162896690916
120,5.642857142857135,-9.773715271281526
121,7.980205101962465,-7.980205101962465
122,9.77371527128152,-5.64285714285715
123,10.901162896690913,-2.920957794728455
124,11.285714285714286,-2.3968087354741056e-15
125,13.357142857142858,3.6739403974420594e-16
126,12.902009251146842,3.45708295958367
127,11.567625036263575,6.678571428571428
128,9.44492629156317,9.44492629156317
129,6.678571428571429,11.567625036263575
130,3.457082959583674,12.90200925114684
131,4.504950725434907e-16,13.357142857142858
132,-3.4570829595836696,12.902009251146842
133,-6.678571428571427,11.567625036263575
134,-9.44492629156317,9.44492629156317
135,-11.567625036263571,6.678571428571432
136,-12.90200925114684,3.4570829595836745
137,-13.357142857142858,1.2683841848311875e-15
138,-12.902009251146843,-3.4570829595836656
139,-11.567625036263575,-6.678571428571425
140,-9.444926291563174,-9.444926291563167
141,-6.678571428571434,-11.567625036263571
142,-3.45708295958368,-12.90200925114684
143,-2.0862732971188836e-15,-13.357142857142858
144,3.4570829595836647,-12.902009251146843
145,6.67857142857142,-11.567625036263578
146,9.44492629156317,-9.44492629156317
147,11.56762503626357,-6.678571428571437
148,12.90200925114684,-3.457082959583678
149,13.357142857142858,-2.9041624094065808e-15
150,15.42857142857143,3.6739403974420594e-16
151,14.90285560560277,3.993208124438892
152,13.361534801245627,7.714285714285714
153,10.909647481163876,10.909647481163876
154,7.714285714285715,13.361534801245625
155,3.993208124438896,14.902855605602767
156,5.773334910266094e-16,15.42857142857143
157,-3.993208124438891,14.90285560560277
158,-7.7142857142857135,13.361534801245625
159,-10.909647481163876,10.909647481163876
160,-13.361534801245625,7.714285714285719
161,-14.902855605602767,3.9932081244388966
162,-15.42857142857143,1.5220610217974248e-15
163,-14.902855605602774,-3.993208124438887
164,-13.361534801245629,-7.714285714285712
165,-10.909647481163882,-10.909647481163873
166,-7.714285714285722,-13.361534801245622
167,-3.9932081244389037,-14.902855605602767
168,-2.4667885525682403e-15,-15.42857142857143
169,3.993208124438886,-14.902855605602774
170,7.714285714285705,-13.361534801245632
171,10.909647481163876,-10.909647481163878
172,13.361534801245622,-7.714285714285725
173,14.902855605602769,-3.993208124438902
174,15.42857142857143,-3.4115160833390555e-15
175,17.5,3.6739403974420594e-16
176,16.903701960058694,4.5293332892941125
177,15.155444566227679,8.75
178,12.374368670764582,12.37436867076458
179,8.75,15.155444566227676
180,4.529333289294118,16.903701960058694
181,7.041719095097281e-16,17.5
182,-4.529333289294112,16.903701960058694
183,-8.749999999999996,15.155444566227679
184,-12.37436867076458,12.374368670764582
185,-15.155444566227672,8.750000000000005
186,-16.903701960058694,4.529333289294119
187,-17.5,1.7757378587636622e-15
188,-16.903701960058697,-4.529333289294107
189,-15.155444566227679,-8.749999999999996
190,-12.374368670764586,-12.374368670764577
191,-8.750000000000007,-15.155444566227672
192,-4.529333289294126,-16.90370196005869
193,-2.8473038080175954e-15,-17.5
194,4.529333289294105,-16.903701960058697
195,8.749999999999988,-15.15544456622768
196,12.37436867076458,-12.374368670764582
197,15.155444566227672,-8.750000000000009
198,16.90370196005869,-4.529333289294125
199,17.5,-3.91886975727153e-15
200,19.571428571428573,3.6739403974420594e-16
201,18.904548314514624,5.065458454149335
202,16.94935433120973,9.785714285714285
203,13.839089860365288,13.839089860365288
204,9.785714285714286,16.94935433120973
205,5.06545845414934,18.90454831451462
206,8.31010327992847e-16,19.571428571428573
207,-5.065458454149333,18.904548314514624
208,-9.785714285714283,16.94935433120973
209,-13.839089860365288,13.839089860365288
210,-16.949354331209726,9.785714285714292
211,-18.90454831451462,5.065458454149341
212,-19.571428571428573,2.0294146957298998e-15
213,-18.904548314514628,-5.0654584541493275
214,-16.949354331209733,-9.785714285714281
215,-13.839089860365293,-13.839089860365283
216,-9.785714285714295,-16.949354331209722
217,-5.06545845414935,-18.90454831451462
218,-3.227819063466952e-15,-19.571428571428573
219,5.065458454149327,-18.904548314514628
220,9.785714285714274,-16.949354331209737
221,13.839089860365286,-13.83908986036529
222,16.949354331209722,-9.785714285714297
223,18.90454831451462,-5.065458454149348
224,19.571428571428573,-4.426223431204006e-15
225,21.642857142857146,3.6739403974420594e-16
226,20.90539466897055,5.601583619004557
227,18.743264096191783,10.821428571428573
228,15.303811049965997,15.303811049965994
229,10.821428571428575,18.74326409619178
230,5.601583619004562,20.90539466897055
231,9.578487464759657e-16,21.642857142857146
232,-5.601583619004556,20.90539466897055
233,-10.82142857142857,18.743264096191783
234,-15.303811049965994,15.303811049965997
235,-18.743264096191776,10.82142857142858
236,-20.90539466897055,5.601583619004564
237,-21.642857142857146,2.2830915326961376e-15
238,-20.905394668970555,-5.601583619004549
239,-18.743264096191787,-10.821428571428568
240,-15.303811049966,-15.303811049965988
241,-10.821428571428582,-18.743264096191776
242,-5.601583619004574,-20.905394668970548
243,-3.608334318916309e-15,-21.642857142857146
244,5.601583619004548,-20.905394668970555
245,10.821428571428559,-18.74326409619179
246,15.303811049965992,-15.303811049965997
247,18.743264096191776,-10.821428571428584
248,20.90539466897055,-5.601583619004572
249,21.642857142857146,-4.9335771051364805e-15
250,23.714285714285715,3.6739403974420594e-16
251,22.906241023426478,6.137708783859778
252,20.537173861173834,11.857142857142858
253,16.7685322395667,16.7685322395667
254,11.85714285714286,20.53717386117383
255,6.137708783859784,22.906241023426475
256,1.0846871649590843e-15,23.714285714285715
257,-6.137708783859777,22.906241023426478
258,-11.857142857142854,20.537173861173834
259,-16.7685322395667,16.7685322395667
260,-20.537173861173827,11.857142857142865
261,-22.906241023426475,6.137708783859785
262,-23.714285714285715,2.5367683696623745e-15
263,-22.90624102342648,-6.137708783859769
264,-20.537173861173837,-11.857142857142852
265,-16.768532239566706,-16.76853223956669
266,-11.857142857142868,-20.537173861173823
267,-6.137708783859796,-22.90624102342647
268,-3.9888495743656645e-15,-23.714285714285715
269,6.137708783859768,-22.90624102342648
270,11.857142857142842,-20.53717386117384
271,16.768532239566696,-16.7685322395667
272,20.537173861173823,-11.85714285714287
273,22.906241023426475,-6.137708783859795
274,23.714285714285715,-5.440930779068955e-15
275,25.78571428571429,3.6739403974420594e-16
276,24.907087377882405,6.673833948715
277,22.331083626155888,12.892857142857142
278,18.23325342916741,18.233253429167405
279,12.892857142857146,22.331083626155884
280,6.673833948715006,24.907087377882405
281,1.2115255834422032e-15,25.78571428571429
282,-6.673833948714998,24.907087377882405
283,-12.892857142857139,22.331083626155888
284,-18.233253429167405,18.23325342916741
285,-22.33108362615588,12.892857142857151
286,-24.907087377882405,6.673833948715008
287,-25.78571428571429,2.7904452066286123e-15
288,-24.90708737788241,-6.67383394871499
289,-22.331083626155888,-12.892857142857139
290,-18.233253429167412,-18.233253429167398
291,-12.892857142857155,-22.331083626155877
292,-6.67383394871502,-24.9070873778824
293,-4.36936482981502e-15,-25.78571428571429
294,6.6738339487149885,-24.90708737788241
295,12.892857142857126,-22.331083626155895
296,18.233253429167405,-18.23325342916741
297,22.331083626155877,-12.892857142857157
298,24.907087377882405,-6.673833948715019
299,25.78571428571429,-5.948284453001431e-15
300,27.85714285714286,3.6739403974420594e-16
301,26.907933732338336,7.209959113570221
302,24.124993391137938,13.92857142857143
303,19.697974618768114,19.69797461876811
304,13.928571428571432,24.124993391137934
305,7.209959113570228,26.907933732338332
306,1.338364001925322e-15,27.85714285714286
307,-7.2099591135702195,26.907933732338336
308,-13.928571428571425,24.124993391137938
309,-19.69797461876811,19.697974618768114
310,-24.12499339113793,13.92857142857144
311,-26.907933732338332,7.20995911357023
312,-27.85714285714286,3.04412204359485e-15
313,-26.90793373233834,-7.2099591135702115
314,-24.12499339113794,-13.928571428571423
315,-19.69797461876812,-19.6979746187681
316,-13.928571428571443,-24.124993391137927
317,-7.2099591135702426,-26.90793373233833
318,-4.749880085264377e-15,-27.85714285714286
319,7.20995911357021,-26.90793373233834
320,13.928571428571411,-24.12499339113795
321,19.697974618768107,-19.697974618768114
322,24.124993391137927,-13.928571428571445
323,26.90793373233833,-7.209959113570242
324,27.85714285714286,-6.4556381269339056e-15
325,29.92857142857143,3.6739403974420594e-16
326,28.90878008679426,7.746084278425443
327,25.91890315611999,14.964285714285712
328,21.16269580836882,21.162695808368817
329,14.964285714285717,25.918903156119985
330,7.74608427842545,28.908780086794255
331,1.4652024204084404e-15,29.92857142857143
332,-7.746084278425441,28.90878008679426
333,-14.96428571428571,25.91890315611999
334,-21.162695808368817,21.16269580836882
335,-25.91890315611998,14.964285714285724
336,-28.908780086794255,7.746084278425452
337,-29.92857142857143,3.297798880561087e-15
338,-28.908780086794263,-7.746084278425431
339,-25.918903156119992,-14.964285714285706
340,-21.162695808368827,-21.16269580836881
341,-14.964285714285728,-25.918903156119978
342,-7.7460842784254655,-28.908780086794252
343,-5.130395340713733e-15,-29.92857142857143
344,7.746084278425429,-28.908780086794263
345,14.964285714285696,-25.91890315612
346,21.162695808368817,-21.16269580836882
347,25.918903156119978,-14.96428571428573
348,28.908780086794252,-7.746084278425465
349,29.92857142857143,-6.9629918008663795e-15
350,32.0,3.6739403974420594e-16
351,30.909626441250182,8.282209443280664
352,27.71281292110204,15.999999999999996
353,22.627416997969522,22.62741699796952
354,16.000000000000004,27.712812921102035
355,8.282209443280673,30.909626441250182
356,1.5920408388915593e-15,32.0
357,-8.28220944328066,30.909626441250182
358,-15.999999999999995,27.71281292110204
359,-22.62741699796952,22.627416997969522
360,-27.71281292110203,16.00000000000001
361,-30.909626441250182,8.282209443280674
362,-32.0,3.551475717527325e-15
363,-30.90962644125019,-8.282209443280651
364,-27.712812921102042,-15.999999999999991
365,-22.627416997969533,-22.62741699796951
366,-16.000000000000014,-27.712812921102028
367,-8.282209443280689,-30.909626441250175
368,-5.510910596163089e-15,-32.0
369,8.28220944328065,-30.90962644125019
370,15.999999999999977,-27.71281292110205
371,22.62741699796952,-22.627416997969522
372,27.712812921102028,-16.000000000000014
373,30.909626441250175,-8.282209443280689
374,32.0,-7.470345474798855e-15
-1,0.0,0.0
